env_name,delta,threshold_idx,opt_budget,opt_utd,opt_critic_params,data_efficiency,compute
pendulum-swingup,200000000000.0,10,342781221296297.6,3374.999999999999,240.35124291388203,1696.2931995547642,3522581385344.812
pendulum-swingup,200000000000.0,11,263066109158661.2,3374.999999999999,240.35124291388203,1301.813589179799,2703391322701.3613
pendulum-swingup,200000000000.0,12,243997118587470.28,3374.999999999999,240.35124291388203,1207.4484459961682,2507429388236.668
pendulum-swingup,200000000000.0,13,296262030323227.94,3374.999999999999,240.35124291388203,1466.0875103457915,3044528254069.6016
pendulum-swingup,200000000000.0,14,296262030323227.94,3374.999999999999,240.35124291388203,1466.0875103457915,3044528254069.6016
pendulum-swingup,200000000000.0,15,437872302349841.0,3374.999999999999,240.35124291388203,2166.8626009923296,4499782151375.062
pendulum-swingup,200000000000.0,16,407393297029251.06,3374.999999999999,240.35124291388203,2016.033657507646,4186565527721.894
pendulum-swingup,200000000000.0,17,4388521344362985.5,2572.0020458480685,240.35124291388203,21770.343355296096,34452673303766.336
pendulum-swingup,200000000000.0,18,3858635493751816.5,2691.1529889927474,240.35124291388203,19134.754689331352,31684555885545.754
pendulum-swingup,200000000000.0,19,7.386977883020251e+16,8.951309445250157,2498384.979685676,287150.1844473233,1.6439741940737846e+16
quadruped-run,200000000000.0,0,5001706480319377.0,0.004444444444444443,1149698.9758085757,25006.89682307724,327115703929.08936
quadruped-run,200000000000.0,1,5240203991885399.0,22.14257524057811,634.1476567530137,26196.311610516823,941669782033.9166
quadruped-run,200000000000.0,2,7743662299442558.0,17.656017049682553,1928861.1016739465,26964.173651910896,2350827569060378.5
quadruped-run,200000000000.0,3,8131936595408361.0,22.14257524057811,2057740.2676098403,25681.7198045618,2995592634496001.0
quadruped-run,200000000000.0,4,9063191453401708.0,20.225253480059905,2341907.615930409,28211.73092739562,3420845267922583.5
quadruped-run,200000000000.0,5,1.0735880915029046e+16,17.656017049682553,2057740.2676098403,36640.15222586652,3407850469855742.5
quadruped-run,200000000000.0,6,1.1785016144658384e+16,9.365989116482591,2341907.615930409,46007.945233437225,2583427097970939.0
quadruped-run,200000000000.0,7,1.2453215483050416e+16,6.821566283319274,2341907.615930409,51695.13906655428,2114187669739560.0
quadruped-run,200000000000.0,8,1.3779586142946644e+16,12.290119799537669,1588664.3538979783,55121.94280201624,2755197582543395.0
